feature,gain,split
recent_36m_settle_loan_diff_days_min,196.265221118927,23
ord_apl_suc_cnt_720_day_13_18,196.06606817245483,18
used_rate_ch_grt_0p5_rate_3m_suc,196.04922819137573,18
stg_pln_avg_prc_amt_6m_light,192.8617115020752,20
m6_manual_tim_19_24_rep_apl_suc_cnt_rat,190.14546394348145,19
m1_rep_apl_suc_cnt,185.75276947021484,16
stg_pln_max_prc_amt_adv_rct_12m,183.9880495071411,17
min_avl_lmt_lft_rep_prc_2m_cash_36m,175.46910095214844,19
ddf_6m_rep_dte_neg_7_crt_dt_max_prc_amt,173.39495086669922,16
used_rate_ch_grt_0p5_rate_3m,170.94366979599,16
rsk_avl_lmt_ch_1m_les_5000_cnt_3m,169.54168462753296,8
stg_pln_sum_prc_amt_his_fst_ord_bjq_12m,168.14625418186188,21
stg_pln_sum_prc_amt_ovd_pls_rep_bjq_12m_rto,166.17946028709412,23
d720_advrepay_suc_trade_in_same_month_count_sum,162.1524305343628,17
d60_apl_ord_prc_amt_sum,161.12893986701965,19
light_his_sum_ontim_repay_amt_divide_heavy_his_sum_ontim_repay_amt,157.61939978599548,17
m1_stg_pln_normal_batch_rep_apl_cnt_equal_2_cnt_rat,153.9131579399109,15
m6_pmt_not_eng_equal_2_stg_pln_d0_amt_sum_rat,148.29453897476196,15
d360_repaid_interest_fee_max,146.40651893615723,16
bf_1y_inter_3m_sum_down,144.8533809185028,17
stg_pln_sum_rep_prc_12m_his_ovd_0d_pls_3d_zd_v2,144.67432975769043,12
m3_stg_pln_manual_rep_apl_fal_cnt_avg,136.35480070114136,14
stg_pln_avg_prc_amt_6m_per_mth_light,135.85035943984985,13
m6_manual_rep_apl_suc_cnt_in_manual_rep_rat,135.60256910324097,13
used_rate_ch_grt_0p95_cnt_6m,135.34991025924683,15
m6_rep_apl_suc_amt_min,134.82872009277344,14
stg_pln_max_prc_amt_adv_3d_bjq_12m,132.27197074890137,16
d90_aplord_fal_month_cnt,131.58541870117188,6
m6_pmt_not_eng_mor_3_stg_pln_cnt_rat,130.22509121894836,13
his_advrepay_large_than_ontimrepay_amt_months_count_sum,129.8926281929016,16
12m_repay_amt_second_der_great_0_count,127.75245237350464,14
dvc_cnt_cjj_7,112.15869092941284,6
stg_pln_cnt_7d_ftr_his_rto_all,106.40206956863403,10
m6_stg_pln_normal_batch_rep_apl_cnt_min,105.86093044281006,13
d365_aplord_fal_month_rto,97.31931018829346,10
ord_apl_suc_sum_stg_num_180_day,93.34801959991455,11
m1_stg_pln_d0_pmt_not_eng_cnt_avg,92.26282954216003,9
d15_apl_ord_prc_amt_per_stg_sum,88.8930492401123,8
5d_range_max_prc_amt_his,87.13021910190582,9
m6_stg_pln_rep_apl_cnt_d0_max,85.63071918487549,9
stg_pln_sum_prc_amt_adv_fst_ord_bjq_12m,85.09228157997131,10
d30_apl_ord_cnt_all,78.78979086875916,5
m3_pmt_not_eng_cnt_pday_mor_0_day_cnt,77.91560101509094,6
max_ddf_rep_dte_ord_crt_tim_3,58.20158910751343,5
d15_apl_ord_prc_amt_max,47.73480033874512,4
credit_fund_level2_min_ir_cnt_24m,43.63583040237427,5
3m_used_lmt_second_der_small_0_count,42.65540075302124,4
d90_aplord_suc_month_rto,40.55593919754028,4
ord_apl_suc_cnt_180_day_19_23,39.709129333496094,4
his_heavy_ontime_repay_light_ontime_repay_same_month_count,39.20681047439575,5
6m_repay_amt_first_der_great_0_count,29.193790435791016,4
m1_stg_pln_bnk_cnt_max,27.412100791931152,3
