feature,gain,split
3ord_apply_amt_first_der_mean_diff,220.06557035446167,22
percent_true_call_mode_is_manual_called_phone_social_relations_is_family_90d,218.90554761886597,12
12ord_apply_amt_second_der_stddev,218.3067011833191,20
stddev_amt_event_type_repay_event_result_1_recent_180,218.0329794883728,19
stg_pln_sum_prc_amt_ovd_3d_pls_rep_1m_rto_his,217.98459243774414,12
ord_apl_cnt_720_day_19_23,216.8899507522583,21
cnt_event_type_loan_type_heavy_all,215.35067772865295,21
stg_pln_pay_off_max_prc_amt_pday_bjq_12m,213.86074209213257,16
stg_pln_cnt_3m_6m_ftr_rto_all,213.79026222229004,16
d180_apl_ord_stg_num_avg,213.63064098358154,12
light_his_max_faqi_prc_amt_divide_heavy_his_max_faqi_prc_amt,210.68124973773956,24
d60_apl_ord_stg_num_sum_all,209.9777307510376,13
stg_pln_pay_off_max_prc_amt_14d,209.6942390203476,20
12m_repay_ftr_amt_second_der_mean_rto,206.6006143093109,18
m1_rep_apl_suc_amt_sum,205.94420957565308,18
d180_avl_lmt_shift1_rise_month_cnt,205.77238130569458,10
max_avl_lmt_lft_rep_prc_all_cash_24m,202.76946091651917,22
ord_apl_suc_sum_prc_amt_180_day_07_12,201.9341287612915,20
rsi_bf_3m_inter_1m,201.0965690612793,19
d720_unpaid_principal_tot_amt_t_day_divide_rsk_adt_lmt_cash_his_t_day_max,200.53048086166382,19
d360_max_due_prc_amt_divide_d360_max_faqi_prc_amt,198.84122037887573,17
stg_pln_sum_rep_prc_12m_his_d0_dwn_zd,198.37354040145874,21
m6_normal_batch_rep_apl_fal_cnt_rat,196.828551530838,19
credit_unique_fund_cnt_36m,195.52793073654175,19
d30_apl_ord_days_cnt_all,193.30720043182373,7
m6_stg_pln_d0_normal_batch_rep_apl_cnt_equal_2_cnt_rat,192.99578046798706,20
18stg_pln_repay_amt_first_der_stddev,192.93047952651978,19
recent_1m_repay_progress_max,190.75017929077148,15
stg_pln_cnt_7d_ftr_his_rto_cash,189.3764681816101,18
stg_pln_sum_rep_prc_6m_his_adv_rto,189.14614140987396,16
36stg_pln_repay_amt_second_der_mean_rto,189.02000975608826,18
d1080_max_adv_repay_amt_divide_d1080_max_faqi_prc_amt,188.8182511329651,19
his_csh_suc_ord_cnt,188.0694408416748,18
m6_stg_pln_d0_normal_batch_rep_apl_fal_cnt_equal_2_cnt_rat,187.2733497619629,18
d360_repaid_exclude_principal_fee_max,186.9075493812561,20
ddf_bjq_12m_rep_dte_1_crt_dt_max_prc_amt,185.024729013443,19
12thord_con_late_repay_max,184.13844871520996,18
percent_true_followup_code_wfjt_is_can_contact_person_yes_30d,182.39046096801758,13
n_unique_event_type_day_diff_shift1_event_type_loan,178.99055862426758,13
stg_pln_sum_prc_amt_ftr_fst_ord,176.66586065292358,12
stg_pln_pay_off_sum_prc_amt_14d,174.9908013343811,16
