feature,gain,split
stg_pln_pay_off_cnt_bjq_12m,184.18333196640015,12
stg_pln_sum_rep_prc_12m_his_d0_afn_zd_rto,183.45346975326538,19
stg_pln_pay_off_max_prc_amt_pday_bjq_12m,183.29583144187927,17
ord_apl_suc_sum_stg_num_180_day,182.58649444580078,5
m3_stg_pln_normal_batch_rep_apl_suc_cnt_avg,182.45538854599,18
stg_pln_max_prc_amt_adv_d0_rep_bjq_12m,178.946031332016,19
recent_36m_overdue_3d_month_rto,176.30868101119995,16
m6_manual_rep_apl_suc_cnt_in_manual_rep_rat,175.73726844787598,17
d180_avl_lmt_shift1_rise_month_cnt,175.4691572189331,12
avg_ddf_rep_dte_ord_crt_tim_1,175.26961731910706,19
18stg_pln_repay_amt_first_der_stddev,168.28381145000458,18
stg_pln_sum_rep_prc_12m_his_d0_non_zd_rto_v2,168.1203694343567,17
f54__percent_true_call_mode_is_ai_called_phone_social_relations_is_self_30d,165.82683897018433,16
d180_apl_ord_prc_amt_per_stg_min,161.31956005096436,11
d1080_trade_fail_stgnum_avg_mon_divide_his_trade_success_stgnum_avg_mon,156.9406989812851,16
stg_pln_sum_rep_prc_3m_his_d0_evn_zd_rto_v2,153.7205104827881,15
stg_pln_max_prc_amt_adv_rct_12m,152.15340328216553,14
ord_apl_suc_sum_prc_amt_180_day_19_23,151.52627086639404,14
ddf_bjq_12m_rep_dte_7_crt_dt_rep_prc_amt,150.49362134933472,15
light_d720_sum_faqi_prc_amt_divide_heavy_d720_sum_faqi_prc_amt,149.98458003997803,14
stg_pln_max_prc_amt_adv_d0_rep_his_fst_ord_bjq_12m,148.25488877296448,13
stg_pln_pay_off_max_prc_amt_14d,147.52568113803864,17
m6_rep_apl_suc_amt_min,147.34019994735718,15
stg_pln_pay_off_cnt_d0_rep_bjq_12m_rto,146.94452929496765,16
m1_mrn_rep_apl_cnt,144.05985021591187,13
stg_pln_max_prc_amt_adv_rct_6m,143.2975616455078,12
ddf_bjq_12m_rep_dte_1_crt_dt_max_prc_amt,141.77125024795532,16
stddev_amt_event_type_repay_event_result_1_recent_180,140.92767941951752,15
d30_apl_ord_days_cnt_all,140.3412003517151,6
sum_talk_duration_call_mode_ai_180d,140.31288957595825,14
ddf_mdl_max_con_dau_dt_30d,139.78797006607056,14
stg_pln_min_prc_amt_d0_rep_24m,139.58746147155762,11
d730_avl_lmt_con_drp_month_max,139.37172961235046,15
his_csh_suc_ord_cnt,136.7458794116974,15
stg_pln_sum_rep_prc_12m_his_d0_non_zd_v2,136.01857900619507,13
d60_apl_ord_stg_num_sum_all,133.34368991851807,12
m6_stg_pln_d0_normal_batch_rep_apl_cnt_equal_2_cnt_rat,130.40648102760315,15
m6_stg_pln_rep_apl_amt_ovd_1d_3d_min,124.7617700099945,13
stg_pln_sum_prc_amt_ovd_pls_fst_ord_bjq_12m,123.12154191732407,17
stg_pln_sum_rep_prc_3m_his_d0_afn_zd_rto_v2,119.17946910858154,10
stg_pln_min_prc_amt_6m_ftr,118.71953010559082,9
af_6m_inter_1m_sum_up,118.3048403263092,13
m6_stg_pln_manual_rep_apl_fal_cnt_sum,116.42298889160156,11
m6_manual_tim_19_24_rep_apl_suc_cnt,109.58776998519897,12
12thord_con_late_repay_max,109.39123916625977,11
stg_pln_cnt_7d_ftr_rep_cash,108.8554196357727,10
min_avl_lmt_lft_rep_prc_2m_cash_36m,107.74211943149567,13
m6_stg_pln_normal_batch_rep_apl_cnt_min,106.52748966217041,11
m6_stg_pln_ovd_1d_3d_manual_deduct_rep_apl_fal_cnt,106.46007966995239,7
stg_pln_sum_prc_amt_ovd_3d_pls_rep_1m_rto_his,102.55825090408325,6
stg_pln_avg_prc_amt_1m_on_light,100.76744031906128,9
stg_pln_sum_prc_amt_7d_ftr_his_rto_cash,99.97809028625488,10
stg_pln_cnt_7d_ftr_his_rto_cash,98.51360034942627,11
payment_balancenotenough_dis_rate_1m,95.246750831604,11
m3_stg_pln_rep_apl_fal_cnt_mor_2_cnt_rat,89.03738117218018,10
stg_pln_cnt_adv_rep_bjq_12m_rto,85.41694831848145,10
ord_apl_min_prc_amt_360_day_bjq_12m,84.5024003982544,4
ord_apl_suc_sum_prc_amt_360_day_13_18_bjq_12m,84.03494048118591,8
d60_apl_ord_prc_amt_per_stg_min,83.74539113044739,7
rsk_lmt_rate_ch_1m_grt_0p2_cnt_3m,83.61593961715698,8
m3_add_bathch_rep_apl_suc_amt_sum,83.01159954071045,6
pst_ord_apl_suc_max_prc_amt_360_day_bjq_12m,80.26937007904053,8
m3_manual_deduct_rep_apl_suc_amt_sum,79.38210010528564,4
percent_true_followup_code_wfjt_called_phone_social_relations_friend_90d,75.97053098678589,5
d90_aplord_suc_month_rto,74.33138990402222,8
m3_manual_rep_apl_stg_pln_cnt_max,68.04269886016846,4
d90_aplord_fal_month_cnt,67.27433967590332,6
m3_stg_pln_d0_normal_batch_rep_apl_cnt_mor_0_cnt_rat,60.32017993927002,6
ord_apl_fal_cnt_360_day_bjq_12m,47.49927091598511,5
ddf_bjq_12m_rep_dte_neg_7_crt_dt_ord_cnt,43.910659313201904,5
rsk_avl_lmt_ch_1m_les_1000_rate_1m,41.47370004653931,3
stg_pln_sum_rep_prc_3m_his_ovd_0d_pls_3d_afn_pk_rto_v2,39.76023006439209,4
recent_24m_settle_loan_diff_days_min,39.47532081604004,5
f54__percent_true_call_mode_is_manual_called_phone_social_relations_is_friend_30d,35.194400787353516,2
ai_busy_cnt_15d,27.097679615020752,3
ord_apl_cnt_360_day_04_06_bjq_12m,12.47307014465332,2
credit_fund_level1_reject_cnt_24m,10.044899940490723,1
percent_true_call_mode_is_manual_called_phone_social_relations_is_family_30d,7.4800801277160645,1
d90_apl_ord_dis_bsy_typ_cnt_all,7.4628801345825195,1
his_360_day_csh_suc_ord_cnt_bjq_12m,0.0,0
