feature,rank,gain,split_importance,bin_order,bin_label,lower_bound,upper_bound,is_missing_bin,split_value,good,bad,total,bad_rate,pop_pct,woe,iv_component,status,skip_reason
d180_apl_ord_days_cnt_all,4,220906.30082720518,307,1,"(-inf, 1]",-inf,1.0,False,DEV,70406,10348,80754,0.12814225920697428,0.22121292641302173,-0.20371922054028704,0.008546370818286656,ok,
d180_apl_ord_days_cnt_all,4,220906.30082720518,307,2,"(1, 2]",1.0,2.0,False,DEV,13834,6715,20549,0.32677989196554574,0.056290764852034374,0.9909776012401647,0.07507543134304227,ok,
d180_apl_ord_days_cnt_all,4,220906.30082720518,307,3,"(2, 3]",2.0,3.0,False,DEV,7745,5804,13549,0.4283710974979703,0.03711536196312296,1.425246235466591,0.11273636571327991,ok,
d180_apl_ord_days_cnt_all,4,220906.30082720518,307,4,"(3, 5]",3.0,5.0,False,DEV,7805,9352,17157,0.5450836393308853,0.04699891248072187,1.894539860060498,0.2700877347993782,ok,
d180_apl_ord_days_cnt_all,4,220906.30082720518,307,5,"(5, 9]",5.0,9.0,False,DEV,5081,10607,15688,0.6761218765935747,0.04297481721732032,2.449679590733577,0.42595955831603177,ok,
d180_apl_ord_days_cnt_all,4,220906.30082720518,307,6,"(9, inf]",9.0,inf,False,DEV,3552,11105,14657,0.7576584567101043,0.040150554306110656,2.853513686342226,0.5357803420103991,ok,
d180_apl_ord_days_cnt_all,4,220906.30082720518,307,0,Missing,,,True,OOT,72409,602,73011,0.008245332895043212,0.6000197237037829,-2.879595880311148,1.8568819210364365,ok,
d180_apl_ord_days_cnt_all,4,220906.30082720518,307,1,"(-inf, 1]",-inf,1.0,False,OOT,20544,2801,23345,0.11998286571000215,0.19185411033768623,-0.08302903763494857,0.001282355513569909,ok,
d180_apl_ord_days_cnt_all,4,220906.30082720518,307,2,"(1, 2]",1.0,2.0,False,OOT,4274,1725,5999,0.287547924654109,0.04930104124719554,1.0022589666312356,0.06970570180867991,ok,
d180_apl_ord_days_cnt_all,4,220906.30082720518,307,3,"(2, 3]",2.0,3.0,False,OOT,2548,1531,4079,0.3753370924246139,0.033522078220921916,1.4001519360521995,0.10288324861063917,ok,
d180_apl_ord_days_cnt_all,4,220906.30082720518,307,4,"(3, 5]",3.0,5.0,False,OOT,2702,2443,5145,0.4748299319727891,0.04228268998446758,1.808663406756312,0.23531297403906062,ok,
d180_apl_ord_days_cnt_all,4,220906.30082720518,307,5,"(5, 9]",5.0,9.0,False,OOT,2048,2949,4997,0.5901540924554732,0.04106639491785899,2.27393708601567,0.3831494677815951,ok,
d180_apl_ord_days_cnt_all,4,220906.30082720518,307,6,"(9, inf]",9.0,inf,False,OOT,1456,3649,5105,0.7147894221351616,0.04195396158808688,2.8279631140516637,0.6183563194751773,ok,
d180_apl_ord_days_cnt_all,4,220906.30082720518,307,0,Missing,,,True,DEV-OOS,190754,1874,192628,0.009728596050418424,0.5280039909764461,-3.05837951740434,1.842884531105097,ok,
d180_apl_ord_days_cnt_all,4,220906.30082720518,307,1,"(-inf, 1]",-inf,1.0,False,DEV-OOS,70905,11454,82359,0.13907405383746768,0.2257505694542285,-0.25869955231011754,0.013858885177036592,ok,
d180_apl_ord_days_cnt_all,4,220906.30082720518,307,2,"(1, 2]",1.0,2.0,False,DEV-OOS,14433,7572,22005,0.34410361281526924,0.06031692080817273,0.9192371566774226,0.06628932862326745,ok,
d180_apl_ord_days_cnt_all,4,220906.30082720518,307,3,"(2, 3]",2.0,3.0,False,DEV-OOS,7908,6514,14422,0.4516710581056719,0.03953149883642205,1.3703581176153852,0.10549192612108557,ok,
d180_apl_ord_days_cnt_all,4,220906.30082720518,307,4,"(3, 5]",3.0,5.0,False,DEV-OOS,8379,10575,18954,0.5579297245963912,0.05195396123599663,1.7970175446716437,0.2511318430441501,ok,
d180_apl_ord_days_cnt_all,4,220906.30082720518,307,5,"(5, 9]",5.0,9.0,False,DEV-OOS,5545,12092,17637,0.6856041276861145,0.048343991469836055,2.3438644240282844,0.40589399903594464,ok,
d180_apl_ord_days_cnt_all,4,220906.30082720518,307,6,"(9, inf]",9.0,inf,False,DEV-OOS,3774,13044,16818,0.7755975740278274,0.04609906721889793,2.804364451770889,0.5443926991906809,ok,
d180_apl_ord_days_cnt_all,4,220906.30082720518,307,0,Missing,,,True,OOT-OOS,68632,562,69194,0.008122091510824637,0.5664210870988867,-3.0190445529378778,1.883898251342199,ok,
d180_apl_ord_days_cnt_all,4,220906.30082720518,307,1,"(-inf, 1]",-inf,1.0,False,OOT-OOS,21549,3212,24761,0.12972012438916036,0.2026931892599869,-0.11821738876191286,0.002715128083715169,ok,
d180_apl_ord_days_cnt_all,4,220906.30082720518,307,2,"(1, 2]",1.0,2.0,False,OOT-OOS,4795,2084,6879,0.30295101032126764,0.05631139489194499,0.9519368155940358,0.06941360081027696,ok,
d180_apl_ord_days_cnt_all,4,220906.30082720518,307,3,"(2, 3]",2.0,3.0,False,OOT-OOS,2808,1699,4507,0.3769691590858664,0.03689423706614276,1.2827693326048732,0.08976515950381647,ok,
d180_apl_ord_days_cnt_all,4,220906.30082720518,307,4,"(3, 5]",3.0,5.0,False,OOT-OOS,3009,2769,5778,0.47923156801661476,0.04729862475442043,1.7019786219265232,0.2195829314058006,ok,
d180_apl_ord_days_cnt_all,4,220906.30082720518,307,5,"(5, 9]",5.0,9.0,False,OOT-OOS,2230,3280,5510,0.5952813067150635,0.045104780615586114,2.1708558496578028,0.3594401461745329,ok,
d180_apl_ord_days_cnt_all,4,220906.30082720518,307,6,"(9, inf]",9.0,inf,False,OOT-OOS,1588,3943,5531,0.712890978123305,0.04527668631303209,2.6943642545696647,0.5644276322596327,ok,
dau_90d,5,30917.031854510307,468,0,"(-inf, 1]",-inf,1.0,False,DEV,250985,13606,264591,0.05142276192311908,0.7248055751114227,-1.2011006996879996,0.681371276835815,ok,
dau_90d,5,30917.031854510307,468,1,"(1, 6]",1.0,6.0,False,DEV,23925,6453,30378,0.2124234643492001,0.08321576985133584,0.403424632640694,0.015506825392885344,ok,
dau_90d,5,30917.031854510307,468,2,"(6, 16]",6.0,16.0,False,DEV,21242,13095,34337,0.3813670384716195,0.09406082985665017,1.230011616957413,0.20452732332046605,ok,
dau_90d,5,30917.031854510307,468,3,"(16, inf]",16.0,inf,False,DEV,13165,22580,35745,0.6316967408029095,0.09791782518059121,2.253233779357843,0.816955583764674,ok,
dau_90d,5,30917.031854510307,468,0,"(-inf, 1]",-inf,1.0,False,OOT,88518,4179,92697,0.045082365125084956,0.7618034039825445,-1.1435293364434218,0.6507114805569162,ok,
dau_90d,5,30917.031854510307,468,1,"(1, 6]",1.0,6.0,False,OOT,7235,1914,9149,0.20920319160563997,0.07518840246217569,0.579947636854991,0.031118111194121206,ok,
dau_90d,5,30917.031854510307,468,2,"(6, 16]",6.0,16.0,False,OOT,6246,3527,9773,0.3608922541696511,0.08031656544571461,1.3380587089707743,0.2217353455591271,ok,
dau_90d,5,30917.031854510307,468,3,"(16, inf]",16.0,inf,False,OOT,3982,6080,10062,0.6042536275094414,0.08269162810956518,2.3326677777525395,0.8156566686952645,ok,
dau_90d,5,30917.031854510307,468,0,"(-inf, 1]",-inf,1.0,False,DEV-OOS,240981,15019,256000,0.05866796875,0.7017101443713801,-1.211086234321805,0.6792017542775669,ok,
dau_90d,5,30917.031854510307,468,1,"(1, 6]",1.0,6.0,False,DEV-OOS,24384,7128,31512,0.2261995430312262,0.08637613308371457,0.3344377249716044,0.010735280079486783,ok,
dau_90d,5,30917.031854510307,468,2,"(6, 16]",6.0,16.0,False,DEV-OOS,22271,14678,36949,0.39725026387723616,0.10127925048585204,1.147360579844851,0.18208991731744978,ok,
dau_90d,5,30917.031854510307,468,3,"(16, inf]",16.0,inf,False,DEV-OOS,14062,26300,40362,0.6516029929141272,0.11063447205905329,2.1903608463482853,0.810471871458379,ok,
dau_90d,5,30917.031854510307,468,0,"(-inf, 1]",-inf,1.0,False,OOT-OOS,85406,4691,90097,0.052066106529629175,0.7375327439423707,-1.1165129510167613,0.6130745424811452,ok,
dau_90d,5,30917.031854510307,468,1,"(1, 6]",1.0,6.0,False,OOT-OOS,7890,2147,10037,0.2139085384078908,0.0821627373935822,0.4838017692157941,0.02270582531898493,ok,
dau_90d,5,30917.031854510307,468,2,"(6, 16]",6.0,16.0,False,OOT-OOS,6911,4080,10991,0.3712128104813029,0.08997216764898494,1.2581897375504567,0.20939619012865707,ok,
dau_90d,5,30917.031854510307,468,3,"(16, inf]",16.0,inf,False,OOT-OOS,4404,6631,11035,0.6009062075215225,0.0903323510150622,2.1943611759301285,0.7367324523701476,ok,
ddf_lst_app_str_tim_to_mdl_tim_sec,6,27106.44967637956,702,0,Missing,,,True,DEV,239196,12017,251213,0.047835900212170546,0.6881586408474433,-1.2772260989180226,0.7122968421469273,ok,
